yyyy/mm/dd	hh:mm	G(0)	G(41)	D(0)	B	Wvel	Wdir	Tamb	GiNuk	-	VMIso	GMBP	GMIso	GiEsti	TcEsti	GIzFr	GIzPos	-	-	-	-
2019/04/03	16:39	815.20	983.61	166.67	889.60	0.00	0.30	-37.50	802.45	-	0.00	6.14	0.00	3.01	-	0.00	5.68	-	-	-	-
2019/04/03	16:40	808.47	977.61	170.66	877.48	0.00	0.04	-37.50	799.63	-	0.00	2.72	0.00	0.00	-	0.00	0.07	-	-	-	-
2019/04/03	16:41	804.67	973.72	172.54	874.17	0.00	0.13	-37.50	795.76	-	0.00	6.91	0.26	10.31	-	0.00	0.00	-	-	-	-
2019/04/03	16:42	697.12	848.46	193.02	734.12	0.00	0.32	-37.50	524.89	-	0.00	0.00	0.00	1.61	-	0.00	0.00	-	-	-	-
2019/04/03	16:43	263.00	297.21	220.53	51.87	0.00	0.18	-37.50	234.66	-	0.00	1.30	0.00	4.10	-	0.14	0.00	-	-	-	-
2019/04/03	16:44	551.47	674.05	234.20	493.97	0.00	0.30	-37.50	355.11	-	0.00	0.00	0.00	0.00	-	0.00	0.26	-	-	-	-
2019/04/03	16:45	859.38	1021.35	251.55	848.13	0.00	0.02	-37.50	858.81	-	0.00	1.08	0.00	4.89	-	5.30	0.00	-	-	-	-
2019/04/03	16:46	340.94	394.40	258.62	157.91	0.00	0.12	-37.50	271.63	-	0.00	0.00	0.00	0.00	-	2.89	3.26	-	-	-	-
2019/04/03	16:47	341.94	400.60	270.02	131.82	0.00	0.24	-37.50	279.49	-	0.00	0.00	0.00	0.00	-	3.10	1.37	-	-	-	-
2019/04/03	16:48	340.19	381.92	280.57	57.40	0.00	-0.07	-37.50	334.66	-	0.00	5.80	0.43	6.62	-	0.10	3.25	-	-	-	-
2019/04/03	16:49	315.43	352.49	277.48	38.35	0.00	-0.32	-37.50	303.26	-	0.00	0.00	0.00	0.00	-	2.52	1.43	-	-	-	-
2019/04/03	16:50	479.67	570.17	300.00	305.58	0.00	0.28	-37.50	502.32	-	0.00	2.91	1.10	3.88	-	2.41	2.10	-	-	-	-
2019/04/03	16:51	653.92	789.17	281.43	546.46	0.00	0.17	-37.50	533.91	-	0.00	1.50	0.00	0.00	-	0.00	1.12	-	-	-	-
2019/04/03	16:52	497.21	588.97	287.55	399.35	0.00	0.40	-37.50	507.75	-	0.00	2.06	0.47	7.36	-	3.45	0.00	-	-	-	-
2019/04/03	16:53	864.44	1017.94	285.71	842.68	0.00	0.13	-37.50	746.74	-	0.00	0.00	0.00	0.00	-	0.00	3.13	-	-	-	-
2019/04/03	16:54	872.81	1027.91	283.38	834.04	0.00	-0.21	-37.50	871.00	-	0.00	0.00	0.00	0.00	-	1.60	1.12	-	-	-	-
2019/04/03	16:55	607.77	674.89	287.30	368.29	0.00	-0.36	-37.50	596.02	-	0.00	2.53	0.88	3.92	-	3.50	1.88	-	-	-	-
2019/04/03	16:56	431.21	481.77	281.90	225.66	0.00	0.17	-37.50	299.38	-	0.00	1.38	0.67	0.52	-	0.00	7.47	-	-	-	-
2019/04/03	16:57	425.10	464.68	284.29	194.23	0.00	0.19	-37.50	325.32	-	0.00	1.83	0.00	0.00	-	0.00	1.10	-	-	-	-
2019/04/03	16:58	853.54	1001.27	269.51	842.30	0.00	0.29	-37.50	828.13	-	0.00	7.28	0.51	3.37	-	0.00	0.00	-	-	-	-
2019/04/03	16:59	834.81	989.71	252.91	853.28	0.00	0.33	-37.50	813.48	-	0.00	5.86	0.00	2.56	-	0.00	0.00	-	-	-	-
2019/04/03	17:00	616.17	712.47	243.46	500.07	0.00	0.00	-37.50	638.27	-	0.00	0.00	0.00	6.50	-	0.97	1.60	-	-	-	-
2019/04/03	17:01	813.46	953.90	236.17	856.54	0.00	0.08	-37.50	783.34	-	0.00	0.76	0.00	0.00	-	0.20	0.00	-	-	-	-
2019/04/03	17:02	814.82	950.67	232.01	867.10	0.00	0.47	-37.50	781.46	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:03	792.09	926.32	221.68	847.65	0.00	0.50	-37.50	764.42	-	0.00	6.94	1.18	17.39	-	0.00	0.00	-	-	-	-
2019/04/03	17:04	789.82	930.77	218.38	855.72	0.00	0.22	-37.50	767.91	-	0.00	0.00	0.00	0.00	-	1.54	0.00	-	-	-	-
2019/04/03	17:05	796.77	932.03	222.61	860.45	0.00	-0.15	-37.50	768.12	-	0.00	0.00	1.49	0.23	-	0.80	3.38	-	-	-	-
2019/04/03	17:06	566.32	628.97	243.73	487.20	0.00	0.32	-37.50	580.38	-	0.00	0.00	0.97	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:07	808.28	934.04	254.32	846.74	0.00	0.48	-37.50	750.83	-	0.00	4.97	0.00	9.04	-	6.37	0.00	-	-	-	-
2019/04/03	17:08	822.19	954.88	256.52	856.27	0.00	0.25	-37.50	793.64	-	0.00	2.56	0.00	2.95	-	0.00	6.36	-	-	-	-
2019/04/03	17:09	269.10	284.96	250.07	14.33	0.00	0.00	-37.50	238.32	-	0.00	0.00	0.00	1.14	-	2.54	0.00	-	-	-	-
2019/04/03	17:10	805.97	951.68	241.67	866.90	0.00	-0.05	-37.50	785.72	-	0.00	5.30	2.24	11.42	-	0.00	2.81	-	-	-	-
2019/04/03	17:11	576.66	671.42	212.72	490.88	0.00	-0.09	-37.50	672.46	-	0.00	0.00	0.00	0.00	-	3.41	0.00	-	-	-	-
2019/04/03	17:12	590.07	713.23	193.18	607.54	0.00	0.28	-37.50	506.23	-	0.00	0.00	0.00	0.00	-	1.04	2.87	-	-	-	-
2019/04/03	17:13	716.87	860.58	192.82	809.21	0.00	0.25	-37.50	749.45	-	0.00	0.00	0.00	0.00	-	0.66	0.79	-	-	-	-
2019/04/03	17:14	725.87	865.93	195.37	836.12	0.00	0.14	-37.50	692.85	-	0.00	0.00	0.77	10.57	-	6.88	0.00	-	-	-	-
2019/04/03	17:15	275.34	302.99	207.87	93.21	0.00	0.06	-37.50	224.50	-	0.00	4.50	0.00	0.50	-	0.00	7.87	-	-	-	-
2019/04/03	17:16	286.00	303.90	220.19	89.71	0.00	-0.26	-37.50	262.47	-	0.00	0.00	0.00	0.00	-	4.34	0.77	-	-	-	-
2019/04/03	17:17	228.51	228.94	210.13	17.88	0.00	0.25	-37.50	186.36	-	0.00	4.87	3.15	11.03	-	0.00	1.46	-	-	-	-
2019/04/03	17:18	453.05	511.43	217.22	369.96	0.00	0.16	-37.50	503.55	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:19	233.99	251.41	198.61	42.64	0.00	0.27	-37.50	215.82	-	0.00	4.17	0.88	2.29	-	0.12	4.57	-	-	-	-
2019/04/03	17:20	212.97	235.52	199.78	13.58	0.00	0.12	-37.50	195.49	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:21	559.99	659.42	204.10	545.67	0.00	-0.05	-37.50	631.40	-	0.00	0.08	1.78	7.65	-	1.81	0.00	-	-	-	-
2019/04/03	17:22	714.43	849.59	189.74	856.09	0.00	0.36	-37.50	706.37	-	0.00	2.19	0.00	0.27	-	0.00	1.95	-	-	-	-
2019/04/03	17:23	570.77	672.46	172.10	674.69	0.00	0.18	-37.50	552.07	-	0.00	0.00	0.00	2.21	-	1.95	0.00	-	-	-	-
2019/04/03	17:24	171.29	183.87	157.47	12.36	0.00	-0.30	-37.50	149.68	-	0.00	1.60	1.69	6.91	-	1.28	1.46	-	-	-	-
2019/04/03	17:25	159.15	174.39	147.72	10.28	0.00	-0.43	-37.50	142.83	-	0.00	0.00	0.00	0.00	-	0.00	3.69	-	-	-	-
2019/04/03	17:26	163.94	182.86	152.57	10.88	0.00	-0.46	-37.50	152.42	-	0.00	0.00	0.82	0.00	-	0.00	3.17	-	-	-	-
2019/04/03	17:27	219.89	251.11	181.50	42.44	0.00	-0.35	-37.50	251.07	-	0.00	5.09	2.01	0.00	-	0.00	2.86	-	-	-	-
2019/04/03	17:28	658.87	771.26	205.45	653.30	0.00	-0.37	-37.50	696.00	-	0.00	0.91	0.08	0.00	-	2.01	1.05	-	-	-	-
2019/04/03	17:29	727.57	842.28	230.19	817.78	0.00	-0.46	-37.50	714.54	-	0.00	0.00	1.04	0.00	-	0.00	6.10	-	-	-	-
2019/04/03	17:30	254.14	251.65	242.11	5.95	0.00	-0.45	-37.50	206.53	-	0.00	5.56	0.87	0.00	-	0.00	2.05	-	-	-	-
2019/04/03	17:31	733.10	831.05	242.80	829.54	0.00	0.16	-37.50	685.10	-	0.00	2.67	2.04	8.70	-	1.98	0.00	-	-	-	-
2019/04/03	17:32	715.91	807.41	229.15	823.85	0.00	-0.12	-37.50	672.10	-	0.00	2.11	0.00	0.00	-	0.00	1.43	-	-	-	-
2019/04/03	17:33	710.47	799.04	219.97	833.25	0.00	0.09	-37.50	664.75	-	0.00	0.00	1.55	0.00	-	0.00	0.79	-	-	-	-
2019/04/03	17:34	678.12	769.67	187.52	838.75	0.00	-0.15	-37.50	641.96	-	0.00	5.31	0.00	5.49	-	5.00	0.00	-	-	-	-
2019/04/03	17:35	561.53	645.07	162.48	709.69	0.00	0.34	-37.50	546.22	-	0.00	1.79	0.49	7.12	-	0.00	3.35	-	-	-	-
2019/04/03	17:36	306.44	333.99	133.82	263.02	0.00	0.33	-37.50	343.24	-	0.00	0.00	0.00	0.51	-	0.10	0.00	-	-	-	-
2019/04/03	17:37	137.48	144.20	130.14	3.71	0.00	-0.05	-37.50	117.05	-	0.00	5.33	0.00	11.79	-	0.00	0.00	-	-	-	-
2019/04/03	17:38	162.13	174.65	152.53	7.26	0.00	-0.20	-37.50	148.30	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:39	221.89	241.77	171.72	68.14	0.00	-0.31	-37.50	190.29	-	0.00	0.43	0.00	3.05	-	0.73	0.40	-	-	-	-
2019/04/03	17:40	195.51	205.25	185.60	8.74	0.00	0.27	-37.50	172.00	-	0.00	0.76	1.15	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:41	200.14	204.81	195.28	4.28	0.00	-0.04	-37.50	172.27	-	0.00	4.85	0.00	1.38	-	2.08	0.00	-	-	-	-
2019/04/03	17:42	208.17	209.34	202.73	5.06	0.00	-0.20	-37.50	177.55	-	0.00	0.74	0.00	2.47	-	1.54	4.53	-	-	-	-
2019/04/03	17:43	234.39	234.59	212.44	24.72	0.00	0.07	-37.50	199.54	-	0.00	0.00	0.55	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:44	289.40	288.60	224.14	94.57	0.00	0.50	-37.50	251.64	-	0.00	10.77	1.75	16.63	-	3.00	0.00	-	-	-	-
2019/04/03	17:45	226.62	220.31	220.30	4.32	0.00	0.13	-37.50	185.22	-	0.00	2.99	0.00	0.00	-	0.17	3.90	-	-	-	-
2019/04/03	17:46	245.04	249.59	219.97	31.55	0.00	0.33	-37.50	222.60	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:47	561.85	644.16	214.70	631.61	0.00	-0.09	-37.50	610.34	-	0.00	5.73	0.00	1.16	-	0.00	0.32	-	-	-	-
2019/04/03	17:48	253.60	267.95	211.35	78.22	0.00	-0.09	-37.50	219.29	-	0.00	3.08	0.00	2.31	-	4.34	0.00	-	-	-	-
2019/04/03	17:49	653.50	752.79	217.73	805.25	0.00	-0.35	-37.50	631.13	-	0.00	0.00	0.04	4.26	-	1.80	2.56	-	-	-	-
2019/04/03	17:50	207.05	204.44	195.26	12.19	0.00	0.06	-37.50	165.70	-	0.00	0.00	0.48	0.00	-	0.00	1.14	-	-	-	-
2019/04/03	17:51	166.09	156.50	164.96	1.59	0.00	0.18	-37.50	126.59	-	0.00	3.52	0.00	5.89	-	7.77	0.00	-	-	-	-
2019/04/03	17:52	137.92	128.10	136.88	1.56	0.00	-0.22	-37.50	104.32	-	0.00	1.91	0.00	0.00	-	0.00	7.74	-	-	-	-
2019/04/03	17:53	132.21	123.89	130.81	1.45	0.00	-0.34	-37.50	102.75	-	0.00	0.00	0.73	0.00	-	1.68	0.72	-	-	-	-
2019/04/03	17:54	146.22	138.54	144.57	1.32	0.00	0.14	-37.50	117.09	-	0.00	7.89	3.26	15.70	-	0.00	0.67	-	-	-	-
2019/04/03	17:55	175.12	166.57	172.94	1.35	0.00	0.27	-37.50	141.91	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:56	188.28	175.26	185.75	1.90	0.00	0.32	-37.50	147.81	-	0.00	4.41	0.00	0.00	-	1.18	0.55	-	-	-	-
2019/04/03	17:57	188.50	173.18	187.32	0.80	0.00	0.43	-37.50	145.74	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	17:58	183.04	167.67	182.98	1.14	0.00	0.42	-37.50	139.96	-	0.00	3.97	0.00	5.18	-	1.07	0.00	-	-	-	-
2019/04/03	17:59	172.98	158.08	173.49	1.29	0.00	0.27	-37.50	131.93	-	0.00	4.21	0.00	0.70	-	2.52	3.21	-	-	-	-
2019/04/03	18:00	171.31	154.72	171.94	1.05	0.00	0.32	-37.50	129.43	-	0.00	0.00	1.34	0.00	-	0.00	2.22	-	-	-	-
2019/04/03	18:01	172.00	153.45	172.65	0.99	0.00	0.07	-37.50	128.68	-	0.00	4.76	0.00	3.91	-	0.00	1.64	-	-	-	-
2019/04/03	18:02	182.24	157.33	181.10	1.09	0.00	-0.20	-37.50	132.80	-	0.00	0.00	0.00	0.00	-	1.59	0.00	-	-	-	-
2019/04/03	18:03	195.44	165.03	193.93	0.82	0.00	0.05	-37.50	140.13	-	0.00	7.73	1.67	15.84	-	0.00	0.57	-	-	-	-
2019/04/03	18:04	194.67	164.23	193.95	0.82	0.00	0.00	-37.50	139.07	-	0.00	0.00	0.44	0.00	-	2.84	2.66	-	-	-	-
2019/04/03	18:05	185.34	158.02	185.02	0.55	0.00	0.44	-37.50	134.00	-	0.00	6.47	0.00	0.00	-	0.00	1.18	-	-	-	-
2019/04/03	18:06	186.18	159.73	185.64	0.34	0.00	0.47	-37.50	135.87	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:07	197.16	168.18	195.86	0.37	0.00	0.13	-37.50	143.34	-	0.00	0.92	0.00	0.00	-	3.28	0.00	-	-	-	-
2019/04/03	18:08	210.20	180.00	208.36	0.71	0.00	-0.06	-37.50	152.92	-	0.00	0.00	0.00	8.15	-	2.22	2.11	-	-	-	-
2019/04/03	18:09	216.24	187.03	214.67	0.81	0.00	0.18	-37.50	157.89	-	0.00	0.00	0.42	0.00	-	0.00	1.94	-	-	-	-
2019/04/03	18:10	217.13	187.68	215.87	0.82	0.00	0.36	-37.50	157.78	-	0.00	3.01	0.50	6.58	-	4.89	0.00	-	-	-	-
2019/04/03	18:11	221.31	190.73	219.48	1.41	0.00	0.36	-37.50	160.01	-	0.00	0.00	0.00	2.30	-	0.00	4.55	-	-	-	-
2019/04/03	18:12	225.24	194.24	222.85	1.66	0.00	0.40	-37.50	162.34	-	0.00	2.36	0.00	0.00	-	0.00	0.94	-	-	-	-
2019/04/03	18:13	225.81	195.00	224.78	0.09	0.00	0.48	-37.50	162.95	-	0.00	3.62	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:14	228.21	199.13	226.27	0.94	0.00	-0.06	-37.50	166.91	-	0.00	3.22	0.00	7.15	-	2.88	0.58	-	-	-	-
2019/04/03	18:15	223.79	199.57	221.94	2.19	0.00	-0.10	-37.50	166.56	-	0.00	0.00	0.21	0.00	-	0.00	0.72	-	-	-	-
2019/04/03	18:16	214.39	192.45	214.54	0.67	0.00	0.39	-37.50	160.10	-	0.00	0.00	0.00	0.00	-	0.72	0.00	-	-	-	-
2019/04/03	18:17	217.33	191.35	216.54	0.87	0.00	0.50	-37.50	159.57	-	0.00	4.13	0.00	7.32	-	3.51	0.00	-	-	-	-
2019/04/03	18:18	223.25	193.74	222.19	0.74	0.00	0.40	-37.50	160.95	-	0.00	0.00	0.00	7.91	-	0.00	2.14	-	-	-	-
2019/04/03	18:19	214.65	187.58	214.76	0.27	0.00	0.07	-37.50	154.65	-	0.00	0.00	0.00	0.00	-	0.65	0.10	-	-	-	-
2019/04/03	18:20	186.79	164.27	187.81	0.36	0.00	0.38	-37.50	134.08	-	0.00	2.07	2.20	10.95	-	0.00	0.00	-	-	-	-
2019/04/03	18:21	166.52	146.27	166.82	0.54	0.00	0.28	-37.50	120.15	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:22	168.56	148.29	168.29	0.47	0.00	0.50	-37.50	122.93	-	0.00	1.93	0.00	7.02	-	1.93	0.00	-	-	-	-
2019/04/03	18:23	181.80	158.77	180.59	0.67	0.00	0.32	-37.50	132.42	-	0.00	0.93	0.00	0.00	-	0.00	1.26	-	-	-	-
2019/04/03	18:24	195.14	169.50	193.44	0.97	0.00	-0.25	-37.50	141.42	-	0.00	0.00	0.00	1.81	-	4.72	0.00	-	-	-	-
2019/04/03	18:25	205.56	179.88	203.15	2.10	0.00	-0.29	-37.50	150.39	-	0.00	0.95	0.53	2.41	-	1.45	5.62	-	-	-	-
2019/04/03	18:26	212.56	184.92	210.33	2.03	0.00	-0.30	-37.50	154.02	-	0.00	0.00	0.51	0.00	-	0.00	2.81	-	-	-	-
2019/04/03	18:27	213.39	185.66	211.75	2.06	0.00	0.04	-37.50	154.41	-	0.00	2.99	4.00	16.49	-	0.00	0.90	-	-	-	-
2019/04/03	18:28	209.59	184.01	207.54	1.65	0.00	0.33	-37.50	152.98	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:29	197.69	176.12	196.08	2.57	0.00	0.45	-37.50	145.54	-	0.00	2.98	0.07	4.43	-	0.00	1.45	-	-	-	-
2019/04/03	18:30	181.85	163.91	180.63	2.07	0.00	0.33	-37.50	135.32	-	0.00	5.92	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:31	172.88	157.61	170.08	2.86	0.00	-0.24	-37.50	131.13	-	0.00	0.00	0.00	0.00	-	0.94	0.58	-	-	-	-
2019/04/03	18:32	176.30	161.60	170.72	9.83	0.00	0.24	-37.50	135.17	-	0.00	0.00	0.66	0.00	-	3.30	0.00	-	-	-	-
2019/04/03	18:33	175.23	158.88	173.52	1.95	0.00	-0.17	-37.50	132.70	-	0.00	0.00	0.00	0.00	-	0.57	0.95	-	-	-	-
2019/04/03	18:34	174.44	158.69	172.65	1.97	0.00	0.18	-37.50	132.46	-	0.00	0.00	1.35	3.83	-	5.11	0.00	-	-	-	-
2019/04/03	18:35	178.32	162.51	176.77	0.84	0.00	0.25	-37.50	135.73	-	0.00	5.79	0.00	0.00	-	0.00	6.43	-	-	-	-
2019/04/03	18:36	179.86	162.76	178.24	2.12	0.00	0.21	-37.50	135.24	-	0.00	0.00	1.37	3.97	-	1.48	0.00	-	-	-	-
2019/04/03	18:37	186.89	172.41	174.03	33.22	0.00	0.23	-37.50	140.23	-	0.00	10.38	1.35	12.35	-	0.00	0.79	-	-	-	-
2019/04/03	18:38	183.59	168.51	175.45	22.19	0.00	0.11	-37.50	138.19	-	0.00	0.00	0.00	0.00	-	0.97	0.00	-	-	-	-
2019/04/03	18:39	168.56	153.07	167.40	1.85	0.00	0.45	-37.50	125.91	-	0.00	3.16	0.00	0.00	-	0.00	0.60	-	-	-	-
2019/04/03	18:40	153.08	138.99	150.80	2.81	0.00	0.47	-37.50	114.31	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:41	140.59	126.70	139.36	1.85	0.00	-0.10	-37.50	103.80	-	0.00	0.66	0.00	9.67	-	3.89	0.00	-	-	-	-
2019/04/03	18:42	128.82	120.52	127.33	2.67	0.00	0.00	-37.50	99.60	-	0.00	3.79	0.31	0.00	-	0.24	5.88	-	-	-	-
2019/04/03	18:43	312.78	342.61	129.94	462.90	0.00	0.02	-37.50	309.14	-	0.00	0.00	0.63	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:44	273.06	292.53	133.98	408.93	0.00	0.24	-37.50	242.24	-	0.00	10.22	1.73	9.97	-	4.41	1.55	-	-	-	-
2019/04/03	18:45	134.51	129.14	130.96	5.21	0.00	-0.22	-37.50	107.48	-	0.00	0.00	0.00	0.00	-	0.00	5.39	-	-	-	-
2019/04/03	18:46	135.95	126.38	134.69	0.81	0.00	0.08	-37.50	106.15	-	0.00	0.00	2.54	6.11	-	0.86	1.74	-	-	-	-
2019/04/03	18:47	145.18	131.97	140.91	6.46	0.00	-0.16	-37.50	111.27	-	0.00	4.72	0.00	0.00	-	0.00	0.34	-	-	-	-
2019/04/03	18:48	207.16	198.30	145.75	160.08	0.00	-0.34	-37.50	164.18	-	0.00	3.03	0.86	4.63	-	2.33	0.00	-	-	-	-
2019/04/03	18:49	160.40	143.25	142.69	43.01	0.00	0.18	-37.50	125.40	-	0.00	1.14	0.93	0.00	-	0.00	1.86	-	-	-	-
2019/04/03	18:50	142.55	125.16	139.98	5.57	0.00	-0.28	-37.50	105.34	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:51	157.69	145.95	137.10	70.82	0.00	-0.21	-37.50	113.42	-	0.00	5.61	0.51	3.52	-	3.07	0.72	-	-	-	-
2019/04/03	18:52	141.95	127.62	137.43	8.34	0.00	0.24	-37.50	107.45	-	0.00	0.00	0.00	1.51	-	0.00	2.70	-	-	-	-
2019/04/03	18:53	170.18	161.74	139.25	105.51	0.00	-0.24	-37.50	131.01	-	0.00	0.05	0.00	0.00	-	0.00	4.20	-	-	-	-
2019/04/03	18:54	141.84	132.37	136.97	10.64	0.00	0.23	-37.50	110.81	-	0.00	2.77	2.99	11.85	-	0.00	0.00	-	-	-	-
2019/04/03	18:55	149.32	141.65	132.03	50.99	0.00	0.00	-37.50	117.24	-	0.00	0.02	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	18:56	255.93	264.39	133.18	375.50	0.00	0.38	-37.50	215.85	-	0.00	3.69	0.00	5.29	-	1.49	0.51	-	-	-	-
2019/04/03	18:57	297.31	313.05	133.47	506.52	0.00	-0.20	-37.50	254.81	-	0.00	0.00	0.05	0.00	-	0.00	1.40	-	-	-	-
2019/04/03	18:58	136.97	125.38	129.39	19.66	0.00	0.37	-37.50	106.73	-	0.00	5.77	0.63	10.96	-	4.42	0.00	-	-	-	-
2019/04/03	18:59	177.30	172.75	126.82	161.77	0.00	-0.24	-37.50	145.41	-	0.00	0.49	0.00	2.12	-	0.00	5.41	-	-	-	-
2019/04/03	19:00	224.99	231.07	124.45	372.69	0.00	-0.10	-37.50	164.37	-	0.00	0.00	0.00	0.00	-	1.33	0.00	-	-	-	-
2019/04/03	19:01	300.65	318.54	122.85	594.73	0.00	0.08	-37.50	268.76	-	0.00	0.27	0.00	0.00	-	0.00	0.11	-	-	-	-
2019/04/03	19:02	287.84	301.89	122.98	575.97	0.00	-0.11	-37.50	240.81	-	0.00	0.00	0.06	8.08	-	0.62	1.07	-	-	-	-
2019/04/03	19:03	221.91	224.35	120.37	354.01	0.00	0.16	-37.50	179.63	-	0.00	6.28	3.44	5.60	-	0.00	2.95	-	-	-	-
2019/04/03	19:04	232.50	236.80	116.53	379.37	0.00	0.29	-37.50	202.25	-	0.00	3.65	0.00	0.00	-	0.72	0.82	-	-	-	-
2019/04/03	19:05	247.33	254.02	113.79	445.57	0.00	0.25	-37.50	227.65	-	0.00	3.66	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	19:06	113.36	99.37	110.00	9.45	0.00	-0.18	-37.50	85.21	-	0.00	0.00	0.38	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	19:07	239.79	245.49	109.64	475.27	0.00	0.12	-37.50	195.67	-	0.00	3.01	0.00	0.05	-	2.00	0.00	-	-	-	-
2019/04/03	19:08	108.97	97.33	104.85	15.50	0.00	-0.37	-37.50	84.08	-	0.00	0.00	0.00	1.08	-	2.81	2.35	-	-	-	-
2019/04/03	19:09	113.55	101.89	102.22	51.39	0.00	0.23	-37.50	84.55	-	0.00	0.00	1.97	0.00	-	0.00	1.28	-	-	-	-
2019/04/03	19:10	103.63	87.51	102.22	5.72	0.00	0.37	-37.50	76.41	-	0.00	7.76	0.00	4.99	-	4.22	0.00	-	-	-	-
2019/04/03	19:11	108.98	90.14	108.62	1.55	0.00	0.32	-37.50	78.63	-	0.00	1.95	0.00	0.93	-	0.00	5.92	-	-	-	-
2019/04/03	19:12	115.19	93.88	114.50	3.18	0.00	-0.02	-37.50	81.18	-	0.00	2.48	0.00	0.00	-	0.00	0.64	-	-	-	-
2019/04/03	19:13	112.13	89.39	112.01	1.66	0.00	-0.38	-37.50	76.62	-	0.00	3.79	1.18	0.33	-	0.00	1.74	-	-	-	-
2019/04/03	19:14	106.39	84.31	106.43	1.85	0.00	-0.29	-37.50	72.20	-	0.00	0.00	0.00	0.00	-	4.06	0.84	-	-	-	-
2019/04/03	19:15	103.02	81.28	102.79	2.56	0.00	0.17	-37.50	69.78	-	0.00	1.56	1.65	1.04	-	0.00	4.21	-	-	-	-
2019/04/03	19:16	99.47	77.81	98.56	5.37	0.00	0.30	-37.50	66.38	-	0.00	0.00	0.00	0.00	-	0.92	0.00	-	-	-	-
2019/04/03	19:17	96.38	74.04	96.88	0.64	0.00	0.24	-37.50	63.45	-	0.00	5.11	0.00	4.69	-	4.12	0.00	-	-	-	-
2019/04/03	19:18	94.80	72.36	95.35	0.44	0.00	0.35	-37.50	62.37	-	0.00	0.00	0.00	0.00	-	1.37	2.96	-	-	-	-
2019/04/03	19:19	89.12	68.80	89.67	0.51	0.00	-0.07	-37.50	59.68	-	0.00	0.00	0.32	3.03	-	0.03	2.34	-	-	-	-
2019/04/03	19:20	82.67	65.40	83.38	1.09	0.00	-0.32	-37.50	56.98	-	0.00	5.72	1.31	4.75	-	0.00	0.96	-	-	-	-
2019/04/03	19:21	76.54	62.31	77.15	1.38	0.00	-0.33	-37.50	54.46	-	0.00	0.00	0.00	0.00	-	0.00	2.46	-	-	-	-
2019/04/03	19:22	70.89	58.90	71.94	0.94	0.00	-0.47	-37.50	51.60	-	0.00	0.00	0.64	0.00	-	2.11	0.27	-	-	-	-
2019/04/03	19:23	67.98	56.63	68.73	1.18	0.00	-0.47	-37.50	49.82	-	0.00	3.11	1.47	0.00	-	0.00	2.97	-	-	-	-
2019/04/03	19:24	68.85	56.77	69.70	0.70	0.00	-0.20	-37.50	50.14	-	0.00	3.79	0.00	2.16	-	3.90	0.00	-	-	-	-
2019/04/03	19:25	73.41	59.91	73.85	1.01	0.00	-0.18	-37.50	53.02	-	0.00	2.24	0.00	0.00	-	0.00	5.75	-	-	-	-
2019/04/03	19:26	78.26	62.92	78.19	2.06	0.00	-0.50	-37.50	55.67	-	0.00	0.00	0.33	0.00	-	1.62	0.00	-	-	-	-
2019/04/03	19:27	79.59	63.64	79.92	2.05	0.00	-0.11	-37.50	56.20	-	0.00	6.17	3.89	11.39	-	2.41	1.79	-	-	-	-
2019/04/03	19:28	113.44	99.88	79.59	150.82	0.00	-0.26	-37.50	94.27	-	0.00	3.47	0.00	0.00	-	0.00	5.41	-	-	-	-
2019/04/03	19:29	137.79	128.42	77.48	328.81	0.00	-0.31	-37.50	97.60	-	0.00	3.59	0.73	1.15	-	0.00	3.34	-	-	-	-
2019/04/03	19:30	71.94	57.24	71.32	4.89	0.00	-0.17	-37.50	50.37	-	0.00	4.57	0.43	10.10	-	5.45	0.00	-	-	-	-
