yyyy/mm/dd	hh:mm	V_Viento	D_Viento	Temp_Air	Rad_Dir	Ele_Sol	Ori_Sol	Top	Mid	Bot	Cal_Top	Cal_Mid	Cal_Bot	Pres_Aire
2019/04/03	17:54	4.124	271.951	12.165	505.428	8.199	270.211	320.568	577.272	632.896	6.958	10.065	5.998	350.013
2019/04/03	17:55	3.619	255.721	12.159	508.143	8.012	270.373	320.678	580.972	636.551	8.108	3.866	8.020	350.013
2019/04/03	17:56	3.398	247.634	12.114	504.158	7.821	270.537	314.496	577.208	633.351	6.549	7.622	6.315	350.013
2019/04/03	17:57	2.632	253.507	12.179	493.268	7.632	270.699	302.356	566.219	623.606	6.394	6.998	5.337	350.013
2019/04/03	17:58	3.289	252.355	12.187	482.418	7.446	270.862	290.726	555.532	614.326	5.624	5.941	6.344	350.013
2019/04/03	17:59	3.283	246.227	12.200	474.763	7.264	271.019	282.342	548.671	608.111	6.051	5.507	6.229	350.013
2019/04/03	18:00	2.895	256.351	12.183	467.597	7.077	271.181	274.162	542.024	601.724	6.429	5.415	6.028	350.013
2019/04/03	18:01	3.834	258.638	12.055	458.168	6.889	271.342	264.260	532.749	593.146	6.221	6.211	4.674	350.013
2019/04/03	18:02	4.136	261.076	11.967	448.367	6.702	271.504	254.971	523.427	584.217	13.626	11.310	7.250	350.013
2019/04/03	18:03	3.705	257.296	11.974	437.688	6.516	271.667	245.159	512.980	574.073	7.358	4.308	5.488	350.013
2019/04/03	18:04	3.593	243.910	12.028	424.905	6.329	271.829	232.985	498.632	560.715	7.529	5.477	5.123	350.013
2019/04/03	18:05	3.334	258.907	12.053	399.397	6.142	271.990	214.499	469.890	531.166	8.935	6.085	4.293	350.013
2019/04/03	18:06	3.204	257.173	12.030	371.381	5.955	272.152	195.346	438.180	497.453	10.875	4.050	5.307	350.013
2019/04/03	18:07	2.581	235.041	12.029	348.584	5.768	272.313	180.549	412.927	469.138	8.710	8.599	11.572	350.013
2019/04/03	18:08	2.435	238.747	12.000	264.570	5.581	272.475	135.558	312.077	352.002	7.683	4.524	5.305	350.013
2019/04/03	18:09	3.394	250.472	11.891	130.262	5.396	272.637	66.475	155.055	172.913	8.991	3.564	4.878	350.013
2019/04/03	18:10	3.117	245.061	11.829	153.991	5.210	272.799	75.660	189.997	217.773	8.849	4.255	6.431	350.013
2019/04/03	18:11	2.351	226.970	11.834	284.023	5.028	272.960	134.724	343.606	397.758	5.345	5.084	5.110	350.013
2019/04/03	18:12	2.208	240.598	11.855	315.126	4.843	273.121	146.833	378.803	438.332	5.646	6.752	5.478	350.013
2019/04/03	18:13	2.369	262.494	11.797	183.368	4.659	273.283	84.843	219.509	252.303	7.854	6.274	6.736	350.013
2019/04/03	18:14	2.461	272.696	11.695	33.165	4.474	273.444	16.011	40.076	43.794	7.335	5.145	5.010	350.013
2019/04/03	18:15	3.297	251.696	11.621	6.207	4.291	273.607	4.210	10.069	9.092	4.715	7.880	5.506	350.013
2019/04/03	18:16	3.697	236.373	11.544	5.814	4.108	273.768	3.857	9.510	8.532	5.613	6.919	4.480	350.013
2019/04/03	18:17	2.998	255.805	11.499	2.594	3.925	273.929	2.356	5.699	4.435	9.339	3.696	4.454	350.013
2019/04/03	18:18	2.732	261.802	11.480	6.142	3.739	274.093	3.441	10.547	11.097	4.958	5.469	4.166	350.013
2019/04/03	18:19	3.545	252.522	11.458	44.400	3.557	274.255	16.587	57.726	70.500	5.444	7.281	4.927	350.013
2019/04/03	18:20	4.022	244.837	11.438	103.147	3.375	274.418	37.165	129.070	158.193	6.492	5.758	5.662	350.013
2019/04/03	18:21	4.226	239.413	11.422	104.871	3.194	274.579	37.145	129.695	158.739	6.800	6.415	6.116	350.013
2019/04/03	18:22	4.000	240.750	11.386	61.779	3.013	274.741	21.218	76.925	94.664	6.981	4.096	7.270	350.013
2019/04/03	18:23	3.212	246.044	11.340	24.479	2.833	274.902	8.497	32.168	39.204	20.189	20.737	18.925	350.013
2019/04/03	18:24	3.513	247.167	11.316	3.940	2.654	275.064	1.803	7.264	7.988	20.880	19.267	19.093	350.013
2019/04/03	18:25	4.046	253.400	11.300	1.861	2.475	275.225	1.053	5.261	5.896	7.255	8.276	4.378	350.013
2019/04/03	18:26	3.645	257.416	11.269	22.750	2.299	275.388	6.200	30.476	40.005	4.524	8.724	7.219	350.013
2019/04/03	18:27	3.428	255.765	11.247	36.902	2.122	275.549	9.821	47.827	63.072	13.128	12.011	12.307	350.013
2019/04/03	18:28	3.920	261.256	11.216	18.088	1.946	275.711	5.442	27.309	35.747	7.585	6.430	6.599	350.013
2019/04/03	18:29	3.302	276.454	11.171	2.113	1.771	275.873	1.697	10.289	13.352	7.530	5.565	5.955	350.013
2019/04/03	18:30	2.970	278.332	11.146	1.199	1.597	276.035	5.937	35.949	48.712	4.311	3.617	6.625	350.013
2019/04/03	18:31	3.295	282.818	11.140	4.195	1.425	276.198	10.077	60.581	82.453	5.335	6.287	5.736	350.013
2019/04/03	18:32	3.018	286.781	11.125	13.536	1.254	276.360	8.705	56.319	77.811	7.390	4.569	7.207	350.013
2019/04/03	18:33	2.657	266.267	11.122	20.801	1.085	276.521	10.690	74.291	104.276	0.265	8.192	6.134	350.013
2019/04/03	18:34	2.627	251.935	11.121	11.251	0.917	276.683	11.263	79.960	112.387	6.763	6.304	7.975	350.013
2019/04/03	18:35	2.942	257.450	11.082	0.989	0.751	276.845	5.824	44.286	62.600	7.068	4.566	5.644	350.013
2019/04/03	18:36	3.013	269.870	11.048	0.000	0.586	277.008	1.391	13.240	18.776	8.947	8.135	5.755	350.013
2019/04/03	18:37	3.343	266.067	11.030	0.000	0.424	277.171	-0.035	2.556	3.479	5.590	5.466	5.708	350.013
2019/04/03	18:38	3.509	264.766	11.017	0.000	0.264	277.333	-0.296	0.595	0.710	6.472	6.139	6.846	350.013
2019/04/03	18:39	2.794	262.439	11.004	0.000	0.106	277.496	-0.334	0.378	0.480	3.696	7.320	6.012	350.013
2019/04/03	18:40	2.390	242.579	10.962	0.000	-0.107	277.661	-0.356	0.194	0.244	8.939	2.879	5.898	350.014
2019/04/03	18:41	2.154	245.936	10.918	0.000	-0.416	277.823	-0.395	-0.076	-0.088	7.171	5.854	6.327	350.013
2019/04/03	18:42	2.144	258.282	10.923	0.000	-0.498	277.986	-0.437	-0.350	-0.419	5.054	4.493	5.549	350.013
2019/04/03	18:43	2.382	258.063	10.920	0.000	NaN	278.150	-0.450	-0.450	-0.541	7.007	5.626	4.131	350.013
2019/04/03	18:44	2.589	274.805	10.890	0.000	NaN	278.307	-0.450	-0.449	-0.538	4.112	6.593	5.129	350.013
2019/04/03	18:45	3.414	280.230	10.870	0.000	NaN	278.470	-0.446	-0.447	-0.541	6.176	5.514	5.002	350.013
2019/04/03	18:46	4.223	265.162	10.857	0.000	NaN	278.633	-0.444	-0.446	-0.546	1.996	8.651	4.515	350.014
2019/04/03	18:47	3.741	263.464	10.842	0.000	NaN	278.796	-0.441	-0.444	-0.546	5.400	4.173	9.488	350.014
2019/04/03	18:48	3.278	258.117	10.817	0.000	NaN	278.961	-0.441	-0.444	-0.549	10.086	3.025	4.607	350.014
2019/04/03	18:49	3.369	266.127	10.793	0.000	NaN	279.124	-0.451	-0.447	-0.538	9.084	7.118	1.773	350.014
2019/04/03	18:50	2.847	279.315	10.786	0.000	NaN	279.288	-0.450	-0.446	-0.534	6.135	5.758	5.027	350.013
2019/04/03	18:51	2.825	272.000	10.778	0.000	NaN	279.452	-0.446	-0.445	-0.539	7.314	4.997	4.654	350.013
2019/04/03	18:52	3.542	261.703	10.747	0.000	NaN	279.615	-0.449	-0.445	-0.535	5.750	7.262	5.170	350.013
2019/04/03	18:53	3.605	268.823	10.722	0.000	NaN	279.779	-0.449	-0.445	-0.535	5.815	5.140	6.423	350.013
2019/04/03	18:54	3.369	267.901	10.713	0.000	NaN	279.944	-0.447	-0.445	-0.538	5.777	5.630	6.856	350.014
2019/04/03	18:55	3.235	259.229	10.695	0.000	NaN	280.108	-0.447	-0.444	-0.534	5.672	5.607	5.239	350.014
2019/04/03	18:56	2.612	276.723	10.662	0.000	NaN	280.273	-0.448	-0.445	-0.536	6.050	6.219	5.115	350.014
2019/04/03	18:57	2.620	271.380	10.628	0.000	NaN	280.437	-0.450	-0.448	-0.538	5.434	5.415	5.058	350.014
2019/04/03	18:58	3.067	250.187	10.610	0.000	NaN	280.602	-0.446	-0.446	-0.540	5.032	5.731	6.114	350.014
2019/04/03	18:59	2.389	247.564	10.589	0.000	NaN	280.767	-0.442	-0.444	-0.542	5.969	6.588	5.419	350.014
2019/04/03	19:00	2.110	251.599	10.551	0.000	NaN	280.933	-0.445	-0.445	-0.538	6.040	6.485	5.445	350.014
2019/04/03	19:01	2.167	284.321	10.526	0.000	NaN	281.098	-0.445	-0.445	-0.538	3.187	6.526	6.291	350.014
2019/04/03	19:02	2.164	279.405	10.500	0.000	NaN	281.263	-0.446	-0.445	-0.537	5.826	5.073	5.108	350.014
2019/04/03	19:03	2.503	262.515	10.480	0.000	NaN	281.431	-0.445	-0.445	-0.537	5.539	6.902	5.365	350.014
2019/04/03	19:04	2.452	287.146	10.457	0.000	NaN	281.597	-0.445	-0.444	-0.537	24.289	25.002	21.458	350.014
2019/04/03	19:05	2.301	290.635	10.417	0.000	NaN	281.764	-0.445	-0.444	-0.536	22.747	25.715	20.915	350.014
2019/04/03	19:06	2.126	288.543	10.379	0.000	NaN	281.930	-0.445	-0.444	-0.536	11.196	5.848	8.055	350.014
2019/04/03	19:07	1.968	290.807	10.355	0.000	NaN	282.096	-0.444	-0.444	-0.537	8.198	5.761	4.753	350.014
2019/04/03	19:08	1.622	310.265	10.345	0.000	NaN	282.262	-0.444	-0.444	-0.536	3.552	7.086	4.670	350.014
2019/04/03	19:09	1.699	294.306	10.329	0.000	NaN	282.428	-0.446	-0.445	-0.534	6.759	6.599	5.849	350.014
2019/04/03	19:10	2.154	260.503	10.291	0.000	NaN	282.595	-0.446	-0.445	-0.538	8.195	7.421	6.770	350.014
2019/04/03	19:11	1.882	261.438	10.235	0.000	NaN	282.763	-0.444	-0.446	-0.545	9.316	5.587	6.018	350.014
2019/04/03	19:12	1.269	272.740	10.194	0.000	NaN	282.930	-0.447	-0.447	-0.540	7.307	6.191	7.380	350.014
2019/04/03	19:13	1.572	272.407	10.165	0.000	NaN	283.098	-0.444	-0.445	-0.538	8.056	8.867	6.115	350.014
2019/04/03	19:14	1.818	259.694	10.139	0.000	NaN	283.265	-0.442	-0.444	-0.538	6.518	6.799	5.842	350.014
2019/04/03	19:15	1.646	262.411	10.127	0.000	NaN	283.433	-0.447	-0.445	-0.536	7.325	5.841	6.268	350.014
2019/04/03	19:16	1.743	264.090	10.111	0.000	NaN	283.602	-0.445	-0.444	-0.535	5.789	4.450	7.749	350.014
2019/04/03	19:17	1.710	272.857	10.069	0.000	NaN	283.770	-0.444	-0.443	-0.533	8.001	6.345	7.159	350.014
2019/04/03	19:18	1.607	286.961	10.027	0.000	NaN	283.938	-0.445	-0.444	-0.532	6.441	2.902	5.479	350.014
2019/04/03	19:19	1.380	285.618	10.001	0.000	NaN	284.107	-0.442	-0.442	-0.534	6.593	3.850	5.777	350.014
2019/04/03	19:20	1.465	279.586	9.990	0.000	NaN	284.276	-0.445	-0.443	-0.530	7.036	4.819	4.131	350.014
2019/04/03	19:21	1.516	273.719	10.006	0.000	NaN	284.445	-0.451	-0.445	-0.525	6.184	5.222	4.372	350.014
2019/04/03	19:22	1.365	261.930	10.015	0.000	NaN	284.615	-0.444	-0.442	-0.530	6.101	7.826	6.219	350.014
2019/04/03	19:23	1.309	256.992	9.972	0.000	NaN	284.785	-0.441	-0.442	-0.535	6.416	5.805	7.391	350.014
2019/04/03	19:24	1.335	258.751	9.935	0.000	NaN	284.954	-0.443	-0.443	-0.533	21.995	19.332	16.522	350.014
2019/04/03	19:25	1.384	260.837	9.928	0.000	NaN	285.121	-0.442	-0.442	-0.532	21.375	20.080	17.530	350.014
2019/04/03	19:26	1.575	264.374	9.902	0.000	NaN	285.121	-0.442	-0.442	-0.532	20.409	20.511	19.459	350.014
2019/04/03	19:27	1.724	278.133	9.864	0.000	NaN	285.121	-0.442	-0.442	-0.533	21.553	20.166	21.190	350.014
2019/04/03	19:28	1.348	286.491	9.830	0.000	NaN	285.123	-0.442	-0.443	-0.534	25.184	20.176	19.802	350.014
2019/04/03	19:29	1.284	269.180	9.799	0.000	NaN	285.123	-0.441	-0.442	-0.534	22.680	21.140	18.577	350.014
2019/04/03	19:30	1.178	260.479	9.764	0.000	NaN	285.123	-0.445	-0.443	-0.530	21.644	20.019	19.488	350.014
2019/04/03	19:31	0.886	259.832	9.733	0.000	NaN	285.123	-0.448	-0.444	-0.528	23.715	20.175	20.313	350.014
2019/04/03	19:32	0.898	263.417	9.705	0.000	NaN	285.123	-0.439	-0.441	-0.533	19.574	21.563	20.160	350.014
2019/04/03	19:33	1.089	269.500	9.670	0.000	NaN	285.125	-0.440	-0.441	-0.531	22.075	20.037	18.587	350.014
2019/04/03	19:34	1.148	269.159	9.630	0.000	NaN	285.125	-0.444	-0.442	-0.531	21.556	19.894	20.839	350.014
2019/04/03	19:35	1.274	274.520	9.621	0.000	NaN	285.125	-0.442	-0.441	-0.531	21.688	17.195	23.949	350.014
2019/04/03	19:36	1.447	271.992	9.636	0.000	NaN	285.125	-0.441	-0.441	-0.532	22.049	21.587	17.053	350.014
2019/04/03	19:37	1.492	267.346	9.628	0.000	NaN	285.125	-0.441	-0.441	-0.532	23.011	19.218	22.938	350.014
2019/04/03	19:38	1.476	273.281	9.585	0.000	NaN	285.125	-0.438	-0.440	-0.535	20.886	19.119	22.787	350.014
2019/04/03	19:39	1.239	289.531	9.546	0.000	NaN	285.127	-0.442	-0.441	-0.531	19.061	18.857	18.645	350.014
2019/04/03	19:40	1.059	289.791	9.522	0.000	NaN	285.127	-0.444	-0.442	-0.529	20.450	20.011	16.952	350.014
2019/04/03	19:41	0.997	283.618	9.500	0.000	NaN	285.127	-0.438	-0.439	-0.532	21.255	20.189	19.172	350.014
2019/04/03	19:42	0.908	296.286	9.480	0.000	NaN	285.127	-0.439	-0.441	-0.534	23.645	19.933	20.219	350.014
2019/04/03	19:43	1.200	286.980	9.462	0.000	NaN	285.127	-0.441	-0.442	-0.533	20.808	20.487	19.954	350.014
2019/04/03	19:44	1.481	267.644	9.441	0.000	NaN	285.127	-0.442	-0.440	-0.527	21.626	19.545	20.524	350.014
2019/04/03	19:45	1.181	268.481	9.433	0.000	NaN	285.129	-0.443	-0.441	-0.528	20.173	22.526	21.281	350.014
2019/04/03	19:46	1.419	264.504	9.447	0.000	NaN	285.129	-0.441	-0.440	-0.528	19.054	20.971	19.864	350.014
2019/04/03	19:47	1.555	265.543	9.446	0.000	NaN	285.129	-0.441	-0.440	-0.528	20.716	20.971	16.579	350.014
2019/04/03	19:48	1.151	275.143	9.442	0.000	NaN	285.129	-0.441	-0.439	-0.526	22.927	20.334	17.618	350.014
2019/04/03	19:49	1.047	280.123	9.419	0.000	NaN	285.129	-0.439	-0.439	-0.528	21.868	20.223	18.442	350.014
2019/04/03	19:50	1.060	278.811	9.384	0.000	NaN	285.131	-0.439	-0.441	-0.534	20.211	20.075	19.997	350.014
2019/04/03	19:51	1.133	264.032	9.359	0.000	NaN	285.131	-0.438	-0.440	-0.534	18.974	16.470	16.768	350.014
2019/04/03	19:52	1.208	266.002	9.324	0.000	NaN	285.131	-0.441	-0.440	-0.529	10.637	8.422	9.271	350.014
2019/04/03	19:53	1.285	285.509	9.313	0.000	NaN	285.131	-0.442	-0.440	-0.529	9.351	6.126	9.230	350.014
2019/04/03	19:54	1.461	285.556	9.317	0.000	NaN	285.131	-0.440	-0.439	-0.529	6.635	6.962	7.660	350.014
2019/04/03	19:55	1.391	278.507	9.294	0.000	NaN	285.131	-0.441	-0.439	-0.529	7.186	7.381	7.067	350.014
2019/04/03	19:56	1.380	278.078	9.283	0.000	NaN	285.133	-0.437	-0.438	-0.532	8.035	6.148	5.798	350.014
2019/04/03	19:57	1.596	269.512	9.292	0.000	NaN	285.133	-0.436	-0.437	-0.530	6.644	6.349	7.771	350.014
2019/04/03	19:58	1.405	257.205	9.259	0.000	NaN	285.133	-0.438	-0.439	-0.532	7.327	7.235	7.450	350.014
2019/04/03	19:59	1.221	243.236	9.189	0.000	NaN	285.133	-0.439	-0.440	-0.532	6.053	5.928	6.503	350.014
2019/04/03	20:00	1.013	237.757	9.128	0.000	NaN	285.133	-0.442	-0.440	-0.528	3.361	8.341	3.338	350.014
2019/04/03	20:01	0.891	240.414	9.047	0.000	NaN	285.135	-0.440	-0.440	-0.529	5.188	7.082	5.743	350.014
2019/04/03	20:02	0.981	242.323	8.967	0.000	NaN	285.135	-0.440	-0.440	-0.528	6.437	6.114	5.439	350.014
2019/04/03	20:03	0.878	251.122	8.925	0.000	NaN	285.135	-0.440	-0.440	-0.529	6.915	6.470	6.144	350.014
2019/04/03	20:04	0.822	252.183	8.884	0.000	NaN	285.135	-0.439	-0.440	-0.529	7.007	4.523	7.112	350.014
2019/04/03	20:05	1.014	256.309	8.842	0.000	NaN	285.135	-0.439	-0.440	-0.529	5.887	3.602	4.716	350.014
2019/04/03	20:06	1.057	271.731	8.797	0.000	NaN	285.135	-0.440	-0.440	-0.528	6.546	4.728	6.211	350.014
2019/04/03	20:07	1.046	273.789	8.750	0.000	NaN	285.137	-0.438	-0.438	-0.528	7.327	5.146	4.315	350.014
2019/04/03	20:08	1.289	273.619	8.750	0.000	NaN	285.137	-0.440	-0.439	-0.527	1.792	8.660	7.400	350.014
2019/04/03	20:09	1.256	280.401	8.786	0.000	NaN	285.137	-0.441	-0.439	-0.526	8.285	5.395	3.024	350.014
2019/04/03	20:10	0.990	292.232	8.799	0.000	NaN	285.137	-0.439	-0.439	-0.528	5.625	3.947	4.065	350.014
2019/04/03	20:11	1.060	293.720	8.809	0.000	NaN	285.137	-0.439	-0.438	-0.529	6.987	5.997	4.814	350.014
2019/04/03	20:12	1.316	276.999	8.829	0.000	NaN	285.137	-0.440	-0.438	-0.528	9.660	4.321	5.906	350.014
2019/04/03	20:13	1.119	284.019	8.841	0.000	NaN	285.139	-0.440	-0.438	-0.526	5.263	4.426	8.237	350.014
2019/04/03	20:14	1.096	274.407	8.851	0.000	NaN	285.139	-0.440	-0.438	-0.527	4.471	6.538	5.824	350.014
2019/04/03	20:15	1.155	257.554	8.838	0.000	NaN	285.139	-0.439	-0.438	-0.529	8.414	5.840	1.201	350.014
2019/04/03	20:16	1.318	277.548	8.838	0.000	NaN	285.139	-0.439	-0.438	-0.528	7.122	2.961	6.618	350.014
2019/04/03	20:17	1.412	279.303	8.870	0.000	NaN	285.139	-0.438	-0.438	-0.528	5.589	5.528	6.516	350.014
2019/04/03	20:18	1.263	266.894	8.864	0.000	NaN	285.142	-0.440	-0.437	-0.524	4.566	4.834	6.104	350.014
2019/04/03	20:19	1.328	259.914	8.861	0.000	NaN	285.142	-0.437	-0.437	-0.527	7.300	4.479	2.909	350.014
2019/04/03	20:20	1.429	271.427	8.879	0.003	NaN	285.142	-0.433	-0.437	-0.536	5.704	4.922	5.393	350.014
2019/04/03	20:21	1.245	295.848	8.900	0.012	NaN	285.142	-0.439	-0.438	-0.528	6.012	4.488	3.411	350.014
2019/04/03	20:22	0.991	304.620	8.908	0.009	NaN	285.142	-0.442	-0.438	-0.524	4.494	4.467	7.863	350.014
2019/04/03	20:23	1.014	315.487	8.891	0.000	NaN	285.142	-0.439	-0.439	-0.532	6.284	2.869	5.754	350.014
2019/04/03	20:24	1.118	315.907	8.891	0.000	NaN	285.144	-0.440	-0.438	-0.527	5.644	5.257	5.165	350.014
2019/04/03	20:25	1.446	304.851	8.928	0.000	NaN	285.144	-0.444	-0.437	-0.517	6.171	5.113	4.815	350.014
2019/04/03	20:26	1.560	275.904	8.982	0.000	NaN	285.144	-0.441	-0.438	-0.527	7.254	5.207	5.308	350.014
2019/04/03	20:27	1.336	275.845	9.011	0.000	NaN	285.144	-0.439	-0.439	-0.534	5.544	5.112	5.599	350.014
2019/04/03	20:28	1.682	304.972	9.034	0.066	NaN	285.144	-0.441	-0.440	-0.533	6.758	5.918	4.062	350.014
2019/04/03	20:29	1.864	307.128	9.054	0.104	NaN	285.144	-0.440	-0.438	-0.527	6.588	6.253	-1.447	350.014
2019/04/03	20:30	1.623	297.938	9.049	0.038	NaN	285.146	-0.441	-0.436	-0.521	3.769	9.347	2.623	350.014
2019/04/03	20:31	1.572	287.852	9.037	0.000	NaN	285.146	-0.440	-0.437	-0.525	6.024	5.617	4.843	350.014
2019/04/03	20:32	1.257	297.128	9.023	0.000	NaN	285.146	-0.439	-0.437	-0.527	18.026	16.794	16.159	350.014
2019/04/03	20:33	1.280	308.394	9.004	0.000	NaN	285.146	-0.440	-0.438	-0.526	20.417	15.034	17.241	350.014
2019/04/03	20:34	1.251	310.163	8.985	0.000	NaN	285.146	-0.439	-0.437	-0.525	18.772	20.142	15.034	350.014
2019/04/03	20:35	0.980	313.910	8.966	0.000	NaN	285.148	-0.439	-0.437	-0.526	18.389	16.242	17.226	350.014
2019/04/03	20:36	1.203	303.880	8.961	0.000	NaN	285.148	-0.440	-0.438	-0.524	18.011	18.289	16.500	350.014
2019/04/03	20:37	1.396	301.203	8.959	0.000	NaN	285.148	-0.439	-0.437	-0.524	17.502	19.207	14.317	350.014
2019/04/03	20:38	1.422	301.811	8.955	0.000	NaN	285.148	-0.442	-0.438	-0.522	17.769	18.471	16.902	350.014
2019/04/03	20:39	1.659	294.596	8.960	0.000	NaN	285.148	-0.438	-0.438	-0.528	18.818	16.514	14.872	350.014
2019/04/03	20:40	1.586	297.929	8.952	0.000	NaN	285.148	-0.430	-0.434	-0.533	19.410	17.284	16.051	350.014
2019/04/03	20:41	2.085	303.824	8.956	0.000	NaN	285.150	-0.434	-0.435	-0.528	16.807	17.684	15.422	350.014
2019/04/03	20:42	2.377	315.717	8.954	0.000	NaN	285.150	-0.433	-0.435	-0.532	17.104	18.729	16.090	350.014
2019/04/03	20:43	1.772	313.346	8.922	0.000	NaN	285.150	-0.434	-0.435	-0.526	15.633	18.231	14.364	350.014
2019/04/03	20:44	1.739	295.113	8.905	0.000	NaN	285.150	-0.434	-0.434	-0.522	15.950	15.980	18.339	350.014
2019/04/03	20:45	1.806	289.844	8.914	0.000	NaN	285.150	-0.435	-0.434	-0.521	13.962	14.841	14.265	350.014
2019/04/03	20:46	1.595	286.104	8.914	0.000	NaN	285.152	-0.442	-0.435	-0.515	12.702	15.177	11.916	350.014
2019/04/03	20:47	1.372	297.484	8.892	0.000	NaN	285.152	-0.443	-0.438	-0.522	7.596	3.940	6.993	350.014
2019/04/03	20:48	1.226	305.158	8.858	0.000	NaN	285.152	-0.439	-0.439	-0.531	6.293	4.126	6.139	350.014
2019/04/03	20:49	1.243	284.139	8.830	0.000	NaN	285.152	-0.437	-0.438	-0.534	7.011	4.679	4.429	350.014
2019/04/03	20:50	1.321	278.124	8.820	0.000	NaN	285.152	-0.433	-0.436	-0.531	20.630	16.002	18.524	350.014
2019/04/03	20:51	1.500	289.669	8.812	0.000	NaN	285.152	-0.435	-0.433	-0.521	11.527	14.122	14.455	350.014
2019/04/03	20:52	1.720	282.273	8.790	0.000	NaN	285.154	-0.441	-0.435	-0.516	16.094	17.277	10.559	350.014
2019/04/03	20:53	1.924	269.013	8.759	0.000	NaN	285.154	-0.439	-0.436	-0.520	18.980	18.113	15.692	350.014
2019/04/03	20:54	1.849	278.734	8.760	0.000	NaN	285.154	-0.437	-0.435	-0.525	17.541	17.407	14.759	350.014
2019/04/03	20:55	1.591	290.056	8.762	0.000	NaN	285.154	-0.432	-0.435	-0.532	14.375	16.574	15.954	350.014
2019/04/03	20:56	1.737	288.894	8.731	0.000	NaN	285.154	-0.437	-0.437	-0.529	19.521	17.836	16.132	350.014
2019/04/03	20:57	1.926	284.036	8.683	0.000	NaN	285.154	-0.441	-0.437	-0.522	16.173	19.105	17.510	350.014
2019/04/03	20:58	1.749	285.842	8.650	0.000	NaN	285.156	-0.437	-0.436	-0.527	20.576	16.674	14.019	350.014
2019/04/03	20:59	1.709	293.436	8.640	0.000	NaN	285.156	-0.438	-0.437	-0.528	11.719	16.396	13.019	350.014
2019/04/03	21:00	1.843	303.592	8.628	0.000	NaN	285.156	-0.440	-0.437	-0.523	15.672	16.923	15.266	350.014
2019/04/03	21:01	1.795	305.587	8.594	0.000	NaN	285.156	-0.438	-0.436	-0.524	18.432	15.941	15.870	350.014
2019/04/03	21:02	1.548	307.928	8.550	0.000	NaN	285.156	-0.438	-0.436	-0.525	16.994	16.387	17.252	350.014
2019/04/03	21:03	1.539	308.700	8.519	0.000	NaN	285.158	-0.439	-0.436	-0.524	16.511	15.413	13.957	350.014
2019/04/03	21:04	1.830	300.371	8.520	0.000	NaN	285.158	-0.438	-0.436	-0.524	16.388	14.843	15.668	350.014
2019/04/03	21:05	1.899	298.432	8.554	0.000	NaN	285.158	-0.438	-0.436	-0.524	13.293	23.793	7.403	350.014
2019/04/03	21:06	1.835	296.706	8.568	0.000	NaN	285.158	-0.438	-0.436	-0.524	19.027	13.805	16.300	350.014
2019/04/03	21:07	2.213	301.967	8.575	0.000	NaN	285.158	-0.438	-0.436	-0.524	18.709	16.338	17.139	350.014
2019/04/03	21:08	2.340	297.783	8.595	0.000	NaN	285.158	-0.438	-0.436	-0.524	17.575	17.096	15.971	350.014
2019/04/03	21:09	1.990	298.686	8.596	0.000	NaN	285.160	-0.438	-0.437	-0.527	17.669	16.791	14.830	350.014
2019/04/03	21:10	2.171	316.101	8.582	0.000	NaN	285.160	-0.437	-0.436	-0.527	15.927	16.920	16.350	350.014
2019/04/03	21:11	2.271	315.061	8.563	0.000	NaN	285.160	-0.437	-0.435	-0.524	16.714	15.776	15.520	350.014
2019/04/03	21:12	1.960	302.803	8.531	0.000	NaN	285.160	-0.434	-0.435	-0.527	19.093	14.008	15.082	350.014
2019/04/03	21:13	1.718	297.905	8.520	0.000	NaN	285.160	-0.434	-0.434	-0.525	16.508	15.070	16.458	350.014
2019/04/03	21:14	1.706	293.532	8.532	0.000	NaN	285.160	-0.438	-0.435	-0.521	18.729	15.239	14.930	350.014
2019/04/03	21:15	1.771	292.203	8.523	0.000	NaN	285.162	-0.438	-0.436	-0.524	16.599	15.588	15.680	350.014
2019/04/03	21:16	2.006	291.658	8.510	0.000	NaN	285.162	-0.441	-0.438	-0.523	17.152	15.232	15.657	350.014
2019/04/03	21:17	2.154	290.401	8.513	0.000	NaN	285.162	-0.444	-0.438	-0.517	19.223	16.473	16.107	350.014
2019/04/03	21:18	2.377	294.394	8.543	0.000	NaN	285.162	-0.444	-0.436	-0.514	16.066	15.607	15.435	350.014
2019/04/03	21:19	2.518	297.778	8.555	0.000	NaN	285.162	-0.438	-0.436	-0.525	17.734	17.549	15.936	350.014
2019/04/03	21:20	2.241	300.083	8.533	0.000	NaN	285.164	-0.435	-0.435	-0.529	18.591	16.911	15.764	350.014
2019/04/03	21:21	1.822	298.950	8.506	0.000	NaN	285.164	-0.436	-0.435	-0.525	18.387	16.704	14.678	350.014
2019/04/03	21:22	2.082	293.199	8.501	0.000	NaN	285.164	-0.437	-0.434	-0.521	20.323	13.770	13.779	350.014
2019/04/03	21:23	2.048	293.140	8.509	0.000	NaN	285.164	-0.440	-0.436	-0.520	16.208	13.995	17.329	350.014
2019/04/03	21:24	1.819	293.318	8.515	0.000	NaN	285.164	-0.440	-0.436	-0.521	18.463	15.013	14.468	350.014
2019/04/03	21:25	2.113	276.903	8.530	0.000	NaN	285.164	-0.436	-0.435	-0.523	14.656	17.530	14.648	350.014
